REVIEW, RATING, USERNAME, USER LINK, DATE, SUPER-REVIEWER STATUS
 As a lifelong fan of all star wars films this one disappointed me. It is not the worst of the star wars films (Attack of the Clones holds that record) but the story seemed to lack expansion like all the other Star Wars films. The entire story really being confined to one ship with a few scenes switching between some new planets did not feel right. Also Carrie Fishers scene floating in space was one of the worst scenes I have ever seen in Star Wars film. But I loved the character development in this film I thought some heavy focus on Poe was much needed for fans and even some clarity and development on Kylo and Rey's relationship. This felt like more of a filler movie than an addition to Star Wars and this is leading up to something massive. So I have a New Hope (pun intended) for episode 9., 3.0,  Matthew P, https://www.rottentomatoes.com/user/id/977061280/, January 22 2018, 
 This movie is terrible. I will not spend another nickel on a Disney produced Star Wars movie. I've never been as disappointed in a franchise as I have been with Star Wars as of late I'm done., 0.5,  kalcy b, https://www.rottentomatoes.com/user/id/977039142/, January 22 2018, 
 Like Skywalker was written terribly as this squimish outcast. Disney is obviously pushing feminist undertones and sacrificing good written for terrible cast all for the sake of diversity. Worst movie in the Star Wars universe and should be removed from canon!, 0.5,  Austin H, https://www.rottentomatoes.com/user/id/977069178/, January 22 2018, 
 You went too far Rian Johnson, 0.5,  Lloyd S, https://www.rottentomatoes.com/user/id/965130417/, January 22 2018, 
 If Kylo Ren characterization at the "Force Awakens" was weak it is sad to see the same low performance at the "Last Jedi" portraiting a childish attitude of what should be a lot more intelligent and profound one. The movie left me with a sence of being also "very low budget". The Director does not take any advantage on Daisy Ridley's strong personallity for which I was expecting a lot: Rey is oddly portraited and so passive - no emotions whatsoever. It is hard to see if the next movie will be anything close to "good" now that all the good actors and emotionally strong characters are gone., 0.5,  , https://www.rottentomatoes.com/user/id/977042456/, January 22 2018, 
 Bad plot is now 'surprising twists' and social justice is now 'emotion-rich'. This is NOT what fans were hoping for. Disney clearly hyped the film so much and intimidated the paid-for reviewers who feared for their job. Hence the discrepancy between the Disney lobbyists and the audiences. The correct 'score' lies probably in between at 70%., 0.5,  , https://www.rottentomatoes.com/user/id/977069073/, January 22 2018, 
 I've just signup to RT solely to write review of this utter garbage. I've seen it tonight. Being a moderate fan of SW I can surely tell you that the pleasure of watching it was somehow comparable to being sodomized by a retractable baton. If I felt this way just think of what real fans feel. Rian Johnson took a huge dump on the saga everything that people wrote about inconsistency and stupid plot flat non-SW saga characters is true. And 90% of critics is a f* joke! 90% my ass!, 1.0,  Michal P, https://www.rottentomatoes.com/user/id/977068927/, January 22 2018, 
 As a butcher cares not for the lambs cry so Rian Johnson cares not for the Star Wars fans tears., 1.0,  LilMiss B, https://www.rottentomatoes.com/user/id/977069041/, January 22 2018, 
 Good special effects. Terrible new characters (especially Rose) and boring plot., 1.5,  Jermaine J, https://www.rottentomatoes.com/user/id/977069031/, January 22 2018, 
 Weaponized light speed means no more needs for space battles flying non trained force users in the vacuum of space means nobody can die. Training isn't needed anymore everyone is a super hero with a laser sword., 0.5,  Joshua B, https://www.rottentomatoes.com/user/id/977069034/, January 22 2018, 
 i don't understand the haters this was an amazing filled with amazing fight scenes it was a truly captivating film and may just one of my favourite star wars films, 5.0,  Marianna s, https://www.rottentomatoes.com/user/id/976859440/, January 22 2018, 
 Carrie Fisher's best performance as Leia. That alone is worth it. But without spoiling anything the story which may be controversial to some worked for me. Everyone put in a brilliant acting performance. The movie was visually stunning as well. Not just the typical "giant yet minutely detailed ships" but the whole thing is cinematically beautiful. I loved it though if you were an admirer of Carrie Fisher the real life human as well as the iconic character she played bring some tissues. Overall this may be my favorite of the films or tied with Empire which was the best of the Original Trilogy., 5.0,  , https://www.rottentomatoes.com/user/id/977069023/, January 22 2018, 
 Rian Johnson should never be allowed to go near another Star Wars movie again. Thank you for taking my childhood hero And destroying him. This movie was a slap in the face To all the original trilogy fans. Even Admiral Akbar didn't get out of this alive. What was the point of having all those open ended questions in the force awakens only to have them all shit on in this movie?, 1.0,  Eric W, https://www.rottentomatoes.com/user/id/976942909/, January 22 2018, 
 I don't think I've ever hated a movie more than Last Jedi., 1.5,  Billy T, https://www.rottentomatoes.com/user/id/977069022/, January 22 2018, 
 Dear Rian Johnson you are a HACK! <br>A useless... incompetent... smug... sjw... half-witted... HACK!, 1.0,  Ashley E, https://www.rottentomatoes.com/user/id/977068789/, January 22 2018, 
 Not perfect but there are a lot of great moments. Overall this movie doesn't give you what you are expecting but what it delivers will hit you like a ton of bricks. Powerful stuff., 5.0,  Robert D, https://www.rottentomatoes.com/user/id/908717116/, January 22 2018, 
 Utterly unforgivable. This had to have been deliberately bad! Theres no way you could pour millions into some this incompetent! How has this not swept the razzie awards?!, 1.0,  Ahmed D, https://www.rottentomatoes.com/user/id/977068771/, January 22 2018, 
 If you have any doubts about the CONTEMPT Disney has for Star Wars fans this film will put those doubts to rest., 1.0,  Ben T, https://www.rottentomatoes.com/user/id/977068754/, January 22 2018, 
 This is 10% star wars 90% garbage. They chose the worst director to direct this movie. As far as I'm concerned it ended at episode 6., 1.0,  Christopher K, https://www.rottentomatoes.com/user/id/977068761/, January 22 2018, 
 So many plotholes it's like the writters and director have never seen all the other star wars movies the scrip is so dumb and simple. There's no story all the side stories are vague and meaningless all the conflicts are resolve by deux machinas a mere disaster ., 0.5,  Jesus N, https://www.rottentomatoes.com/user/id/955597582/, January 22 2018, 
 The most PROTECTED movie of all time: Protected by paid critics protected by Rotten Tomatoes (which has evidently frozen the audience score at 49%) and even protected from the Razzies! <br>Well Disney try protecting 'Solo' and 'Episode IX' from the mass boycott thats coming!, 1.0,  Spencer T, https://www.rottentomatoes.com/user/id/977068732/, January 22 2018, 
 A poor script and bad direction lead us into a land of plotholes you can drive Death Stars through and incompetent casting and direction decisions. It's overly long is inspired by a third-rate directors belief that he needs to live up to Vince Gilligan's "torture your darlings" aesthetic with none of Vince Gilligan's skill (bonus points he actually cost Breaking Bad a significant part of it's audience as he presided over the most controversial and least necessary episode of the show).<br><br>The premise is admitted in dialogue as false (a tale chase with the faster ships losing is literally impossible) it relies on an unobtanium McGuffin to retain tension it eliminates 90% of the supporting cast of Return of the Jedi to an unknown mook opponent in a single second for a reward which couldn't and forever after cant be realized.<br><br>This is probably Rian Johnson's best work. Which is why he needs to be forgotten., 1.0,  Adam H, https://www.rottentomatoes.com/user/id/913283948/, January 22 2018, 
 I hate diasy ridley's face! I wanna smash it in with my foot!, 1.0,  Tonisha S, https://www.rottentomatoes.com/user/id/977068719/, January 22 2018, 
 A disaster from start to finish., 1.0,  JoeSchmoe J, https://www.rottentomatoes.com/user/id/977068711/, January 22 2018, 
 It's another amazing Star Wars Movie. Fans may be divided but what can you expect from a franchise that's over 40 years old. I loved it., 5.0,  , https://www.rottentomatoes.com/user/id/977068706/, January 22 2018, 
 Spoilers gave information not to see this movie. I was not happy with Force Awakening and did not want to be surprise withe a disappointment again., 0.5,  Mario M, https://www.rottentomatoes.com/user/id/915903112/, January 22 2018, 
 This film is passable but that's it. Far to often during the course of the film i found myself saying "How?!" or "Why?!" or even "Why didn't you do that 5 minutes ago?!" Beyond that the film seems to go out of it's way to deliberately ignore or shrug off questions and implications brought up by The Force Awakens to the point where the film feels almost insulting to the viewer for wanting answers to those questions. The film even not-so-subtly makes fun of other Star Wars films while still trying to BE a Star Wars film and the overall effect the viewer is left with is that the writers weren't taking the job seriously. Mind the effects are great and the battle sequences are amazing and I applaud the writers for trying to take things in a more realistic direction such as Poe getting chewed out and demoted for being a cocky flyboy and causing trouble but the way they went about it felt a little too insulting towards the earlier movies where plans and actions similar to his are openly praised. All in all this film seems to try too hard not to be a Star Wars film while still being a Star Wars film., 2.0,  , https://www.rottentomatoes.com/user/id/976813900/, January 22 2018, 
 Very ugly film. Very poor. Childish. <br>HaoLiWu used very good. Now worse and worse., 1.0,  XiaoLong Q, https://www.rottentomatoes.com/user/id/977068686/, January 22 2018, 
 Rather underwhelming Star Wars: The Last Jedi is a solid sci-fi adventure but it fails to build on the promise of Force Awakens. After a costly attack on a First Order armada the Resistance is depleted of resources and retreats to a fortified moon base for a last stand meanwhile Ray pleads with a reluctant Luke Skywalker to train her to be a Jedi. None of the mysteries set up in the last film are followed through with or get satisfactory answers Ray's parentage Snoke's possible Jedi/Sith connect Luke's battle with the Knights of Ren etc. The script is poorly written and the characters don't feel the same. In fact the directing and editing are so different that the film doesn't even feel connect to the previous ones. Still most of the action scenes are exciting and the lightsaber fights are intense and dramatic. And the special effects are especially well-done making for some visually compelling set and character designs. While Star Wars: The Last Jedi does''t live up to the standard that's been set by the new Star Wars films it's entertaining and moves the saga forward (though not by much)., 3.5, , https://www.rottentomatoes.com/user/id/906395584/, January 22 2018, yle="color:#3A9425"><span class="glyphicon glyphicon-star"></span> Super R
 (UPDATED: Again another one of those who changed the review from 1/2 star to 1 full star though this film is not worth even 1/2 star. Doing this in order to ensure my review is counted as ROTTEN by rotten tomatoes). <br><br>"Everything this movie said.... was wrong". I have been a fan of this series since I was 8 years old I have watched every movie multiple times and though I found the prequels to be lacking and silly I have watched them more than a few times. The prequels were certainly a let down but never have I been so disappointed in a Star Wars movie than this one. <br><br>The film makers literally shoved their middle finger in my face and said :"Everything you know about Star Wars your hero Skywalker the hero's journey the lore the history is all BS". THE 49% audience score as of this writing is way too high I am utterly gobsmacked it is this high.<br><br>It is truly disgusting what this film has done to the franchise and the number of fans that will exit in the franchise will be in enormous. I have no interest in seeing IX or any other Kathleen Kennedy produced Star Wars film period. <br><br>What went wrong.<br><br>1. A plot that was neither interesting or compelling one that was so full of holes it was like a prepubescent teen wrote the script. Many if not most of the people who 'loved' this movie (as hard as that is to believe) often cite it is "new fresh different than what we have seen before". O'really? Lets see about this. (*Spoilers*) The movie opens with the First Order attacking the Resistance base and the resistance fighters narrowly escaping (hmmmmm where have see seen that before) after the escape a chase ensues (hmmmmm where have we seen that before except in Empire Strikes Back it was much more exciting) meanwhile our protagonist travels a great distance to find a Jedi master (hmmmmm where have see seen that before) our protagonist gets some teachings from the Jedi master (hmmmmmm where have we seen that before except in TLJ she gets three lessons which actually turn into two lessons just after breakfast one was why the Jedi should die and the other was about breathing then abruptly ended) our protagonist then declares the antagonist still has good inside them and rushes off to turn them to the light side (hmmmmm where have we seen that before) when she gets there she is brought before his master (hmmmm where have we seen that before) our antagonist tempts our protagonist to join him (hmmmmm where have we seen that before) the antagonist kills his mentor (hmmmm where have we seen that before). THERE IS NOTHING NEW here it is a rehash of prior plot elements assembled into an incoherent worthless plot line that takes a royal S**T on everything that is Star Wars. <br><br>2. Total character assassination (Skywalker) and lack of major character development of the new 'crew' introduced in the Force Awakens not to mention dimensionless new characters that add nothing to the story and bring back painful memory of Jar Jar Binks (Rose). <br><br>3. Continuity problems abound with respect to FA. Either plot lines were ignored or the were brushed aside like the were meaningless yes this idiot Rian Johnson has managed to not only make the worst Star Wars movie to date but he managed to make the preceding movie worse than it was while at the same time elevating the prequels to a new status of "goodness" relatively speaking -- that takes a very special ineptness of talent. <br><br>4. What is up with the horrid humor it is like every other scene there is some tension destroying joke that falls flat and adds no meaning to the story WTF. In the original trilogy there was some humor very little but some and when it was used it was witty and well placed not forced and flat and frankly majorly stupid.<br><br>5. Leia Poppins' - see the countless comments on how massively stupid that turned out. <br><br>6. Luke sucking bluish green milk from the teat of a lactating sea monster ... come on. <br><br>7. Unbounded magic -- in many plot points of this pile of trash new force powers are invented out of thin air no precedent nothing in cannon to support this. For example force spirits calling lightning bolts. Or new tactics in combat such as to weaponize hyper-drive/hyper-space. Doing so automatically binds the next film in terms of 'the rules' and ruins previous films by opening enormous plot holes. This simply exudes how poor the writing was and how much contempt the writer had for Star Wars history and legend. Inventing new powers for the sake of new powers just to fit a contrived plot in once instance while ignoring all other established world building fact is simply bad writing.<br><br>This movie was thoroughly disgusting from the first frame to the last. It stinks that RT does not allow negative stars this is by far and away the worst movie I have ever seen. Hands down., 1.0,  David%20 T, https://www.rottentomatoes.com/user/id/977043029/, January 22 2018, 
 The Last Jedi provided zero cliff-hangers. The movie is an extension of the Force Awakens with the same internal conflicts between Rey and Kylo both. The movie only covers a very short time (a week perhaps) and does not allow any change in the universe from the Force Awakens., 1.0,  Alexander R, https://www.rottentomatoes.com/user/id/977068611/, January 22 2018, 
 This film is utter garbage manure to be recycled and throw out without a second thought. The plot is horrible and doesn't follow the slightest logic from the previous episode. <br>Nothing makes any sense whatsoever and the identity of the characters introduced in the previous film is not only not revealed as promised but completely ludicrous.<br>To make things worst this is an SJW piece of trash with feminists and women being all the good character and white males being all the bad guys. It is female supremacist sexism at its worst. <br>Lastly by far the worst and most idiotic scene in the film was the flying space Leia Mary Poppins scene when she is left for dead in the vacuum of space where anything dies and then she pulls herself as on a space elevator force pulls the door open and lets herself back into the ship without the air being sucked out in the vacuum of space. <br><br>Completely idiotic plot terrible acting and less than credible characters especially the Mary Sue Rey who receives no training in anything and yet is a perfect mechanic perfect shot perfect light saber duelist and perfect force wielder., 1.0,  ace k, https://www.rottentomatoes.com/user/id/977068647/, January 22 2018, 
 This movie was barely watchable let alone something that furthered the story line of any character other than Kylo Ren. Hollywood wonders why moviegoer turnout has been on a steady decline the last few years and this movie is a perfect example why. Confusing pointless plot just an utter waste of time., 1.0,  Michael R, https://www.rottentomatoes.com/user/id/919831159/, January 22 2018, 
 Removed my entire review just to say this was bad. Forget an explanation this doesn't deserve it. The fan reviews and videos have covered it.<br><br>When I left this review the fan score was 67%. It's now 49%. It's a majority! <br><br>And another bunch of critics got PAID because its jumped from a shocking 90% to an even more shocking 91%. <br><br>Conclusion: When you blow 300 mil on a movie and you need your money back. <br><br>They dont deserve their jobs., 1.0,  Tanzeem D, https://www.rottentomatoes.com/user/id/961827368/, January 22 2018, 
 Rian Johnson really screwed the pooch on this one. JJ Abrams left so many doorways open at the end of The Force Awakens. But ma boi Rian Johnson leaped out of the mother flipping window., ,  , https://www.rottentomatoes.com/user/id/976990338/, January 23 2018, 
 An atrocity to Star Wars. Worse than the prequels., 1.0,  Maria E, https://www.rottentomatoes.com/user/id/909457449/, January 23 2018, 
 Not only it's a good Star Wars movie it's my favorite one.<br><br>I love the direction where this new sequel is going!, 5.0,  Robert T, https://www.rottentomatoes.com/user/id/977069805/, January 23 2018, 
 The best Star Wars film since The Empire Strikes Back.<br><br>It's not flawless but the goods cover them., 5.0,  Stephen P, https://www.rottentomatoes.com/user/id/977069801/, January 23 2018, 
 Weird INTERESTING nuanced. Could've used some serious help with the screenplay. Not a fan of the prequel-style slapstick humour or the irrelevant subplots but the bones here are great and the main stuff is done right (at least in my opinion). Rey and Kylo stuff is great. Luke and Leia stuff is brilliant. Overall there are too many characters who don't add to Rey's journey. Good film mediocre 2nd film in a trilogy. The third one needs to be amazing., 4.0,  Rosie C, https://www.rottentomatoes.com/user/id/812071041/, January 23 2018, 
 Horrible decisionmaking by Rian Johnson., 0.5,  Kim P, https://www.rottentomatoes.com/user/id/977069649/, January 23 2018, 
 Honestly just a PC Focused Movie<br>I've read ever book ever made related to Star Wars<br>I'm a fan of the Lore the Universe the History the Timeline<br>Star Wars is my most treasured &amp loved thing a the planet lol<br>I hate TLJ<br>I hate it so so much<br>This is not Star Wars<br>Timothy Zahn knows Star Wars<br>Rian is just the Director that was ok with Kathleen Kennedy ruling over him &amp pushing agendas, 0.5,  , https://www.rottentomatoes.com/user/id/977069627/, January 23 2018, 
 Welcome to Star Wars Pussy-Whipped Leftist All-Minorities-Included Edition.<br>I have read in the news that some angry Star Wars fan published an edited version of The Last Jedi without all the unnecessary feminazi social justice warrior vegan diversity-at-all-costs nonsense... and all that remains are 40 minutes of nothing.<br>I also had the same instinct to try to save the movie by editing out the nonsense. This guy saved me time and effort. Neither of them is worth the trying. We have to admit that this movie is fucked beyond any repair.<br>The leftist turn had already been slapped in our face through the red-dominated posters which by themselves were a complete digression from the look and feel of the Star Wars franchise. The movie confirmed that it was at no point the intention of Rian Johnson to make a good Star Wars Movie. His intention was and he may admit it publicly sooner or later to shove in our throats tons and tons of barely concealed anti-male female-supremacy anti-western-civilization pro-diversity-at-all-costs leftist anti-capitalist animalist vegan propaganda.<br>One may think that he spent 99% of his time trying to conceive a way to shove all this propaganda up our asses and only 1% of the time trying to write a decent script.<br>The result is a movie which has been correctly described as a catastrophe a travesty a piece of the worst kind of agit-prop propaganda.<br>Beyond that on a strict cinematographic plane it is full of plot holes bad jokes thrown in our faces for the sake of themselves unrealistic twists and subplots that add nothing to the story.<br>And it does not a good service to the causes Rian Johnson so desperately wanted to push: the actions of the two women admiral Purple Lesbo and poor-fat-ugly-stupid-self-appointed-minority-social-animal-rights-warrior Rose were so misconceived that they put at serious risk the lives of the rebels (Rose stopping Finn from destroying the cannon thus giving the First Order the possibility to wipe off the rebels) or worse they caused thousands of deaths (admiral Holdo not telling anyone her plans and subsequently hesitating way too much before finally warp-ramming Snooke's starship).<br>Freeing the animals (and not freeing the slave children!) only to have them most probably recaptured the day after by the rich-and-therefore-bad people of Canto Bight is not only useless. It is plainly stupid.<br>Is Rian Johnson a double agent of the worst right-wing white-male-supremacists? If so he did an extremely good job. Well done Rian!, 1.0,  Roberto C, https://www.rottentomatoes.com/user/id/975507001/, January 23 2018, 
 Star wars the last jedi is a fantastic movie and one of the best movies of 2017!, 4.0,  thomas c, https://www.rottentomatoes.com/user/id/976596714/, January 23 2018, 
 great film battles top, 5.0,  Justin I, https://www.rottentomatoes.com/user/id/816081780/, January 23 2018, 
 Movie had much potential. It has some cool moments but which are ruined some moments later. I had to cringe at some parts too especially in the moments with Poe or Rey., 2.0,  Maria S, https://www.rottentomatoes.com/user/id/977069598/, January 23 2018, 
 1 Star for visuals everything else is a disappointment. By far the worst Star Wars film to date can't believe everything from The Force Awakens (which I actually enjoyed) gets thrown out the window completely for the sake of "Let the past die" just a stupid reason to cover up bad story telling. So many wasted opportunities and characters what was the point in Captain Phasma and Snoke? absolutely no point at all. Not looking forward towards Episode IX now after this disaster of a movie., 1.0,  Andy S, https://www.rottentomatoes.com/user/id/977069592/, January 23 2018, 
 Angry fans are so wrong. I have been a Star Wars lover for 40 years now. Thanks to Rian Johnson I felt like I was 7 again.<br>The action the twists! What an entertainment! The film is very dense and extremely smart. You have to watch it again and again to understand how much Rian Jonhson has weighed every decision he made with the story. The characters finally become interesting deep and true (Rian Johnson obviously leads the actors better than JJ Abrams for whom I have the greatest respect though).<br>The beauty of certain scenes including the heroic gesture of Holdo and the Battle of Crait by far exceeds anything we have seen in the previous episodes.<br>Can't wait for the DVD well iTunes actually., 5.0,  Fabrice F, https://www.rottentomatoes.com/user/id/977039246/, January 23 2018, 
 i like it after thinking a bit about it., 3.5,  philip B, https://www.rottentomatoes.com/user/id/977069590/, January 23 2018, 
 IT WAS AMAZING! Even though there were moments where it fell flat the ending redeems all of it., 4.0,  Matthew C, https://www.rottentomatoes.com/user/id/976394430/, January 23 2018, 
 An absolute stinker and such a wasted opportunity., 1.0,  Nathan M, https://www.rottentomatoes.com/user/id/907545685/, January 23 2018, 
 This movie was horrendous. Most of the money for this movie must have gone to paying off critics or you threatening to shun them as racists and destroy their reputation if they reveals what utter garbage this movie was. Actually you must have threatened to murder them and their families and 10% of them decided that their lives and that of their families were not worth subjugating millions of now ex-fans to this 2.5 hour soul eating/childhood obliterating pile of crap. For anyone that liked this movie I hope you get cancer. For the critics that gave their lives trying to protect us from this steaming pile of crap I mourn your death and applaud your moral integrity and selflessness. You shall be remembered., 1.0,  Michael B, https://www.rottentomatoes.com/user/id/967349868/, January 23 2018, 
 Farewell Star Wars. Welcome PC Millenialand 3D. Garbage. Couldn't end with destroying itself. It also destroyed the legacy and meaning of the original trilogy., 1.0,  Adam S, https://www.rottentomatoes.com/user/id/977022519/, January 23 2018, 
 I as many others have also signed up just to leave this review. As an early twenties human I grew up with the prequels being my first exposure to Star Wars. While I hated Jar Jar and thought there were some really corny moments I fell in love with the ability to imagine that there was another galaxy like this possibly out there. <br>I went and saw this movie right when it was released and my friends and I walked out of the cinema angry and confused. What did I just watch? The only thing that kept me from walking out of the cinema halfway through was my sense that I at least owe it to the Franchise to see it through.<br>While people had differing opinions on the originals and the prequels the films had a set of rules/laws that helped create a sense of realism. The Last Jedi just shits on that sense with it's major plot holes pointless sub plots and direction. I left the cinema asking myself what happened? How does space work now? Why didn't anyone weaponise hyperspace travel before? What was the point in all the prior movies' storylines if they just dismissed it all? Even The Force Awakens - destroying the starkiller base did absolutely nothing but set up a place for Han to die. How are fans meant to feel? How am I meant to feel? It's been over a month since seeing it and after reading reviews and analyses for both sides I have not found anything to convince me The Last Jedi is a good film. 91% critics score to a 49% audience score? Has that ever happened before? Does this suggest critics are bought out? Am I overthinking? <br>Don't get me wrong though I thought The Last Jedi had some amazing moments (hyperspace through the dreadnought Kylo and Rey teaming up!) And great ideas. I just think they were executed poorly. Random Asian Female kicks a big ladder to knock the detonator off down to her to release bombs in space where gravity is not a factor all while being in the lower section of the bomber that has been compromised and exposed to space itself? What? Superman Leia? What? The Casino planet stab at wealthy greedy people where our "heroes" would rather free the abused animals over the actual children forced into slavery????????? What?! How can I cheer on this new Finn and randomly inserted obligatory diversity quota character of Rose if they were willing to sacrifice and fail their mission just to save animals - especially over children?????? If I were one of those children I'd be like "wtf Resistance?"<br>The only character I care about now is Kylo Ben Swolo Ren because he actually has character development. <br>I don't care about Rey. She is a Mary Sue. She is good at everything and loved by everyone. Defeated both Kylo and Luke with no training. Never succumbs to the Dark Side. Is selfless in her actions to help anyone in need. No flaws whatsoever except for maybe being too trusting? <br>I do appreciate introducing me to Daisy Ridley however - new celeb crush!<br>I thought it absolutely awesome that they made a female main hero character - Rey could have been an amazing role model. But with her flawless traits and obscured story she is almost unrelatable and unrealistically achievable.<br><br>And surely you can't tell me with a straight face that Kathleen Kennedy is not pushing a feminist empowerment agenda through Star Wars. She blatantly punches you in the face with it! Degrades our current Resistance Male heroes The First Order are all men except Phasma Admiral Gender Studies not sharing the plan allows women to sacrifice themselves but when Finn tries to Rose somehow catches up intercepts him and tells him war is saving those you love... yeah okay tell that to all our military veterans and current serving members. Oh wait in Australia right now the Defence Force are only accepting Female applicants. So she might be right...<br>Women have had a number of great female characters to look up to in the past films and TV series. You don't have to try create new idols by targeted digs at common male insecurities. <br><br>I think about the possibility that I'm older and Children now will see and enjoy Star Wars like how I did with the prequels. I can now honestly and sincerely say that I will never watch a future Star Wars film in cinemas. Shat on my childhood. Get the f*** outta here with this bull**** Ruin Johnson., ni,  Weezus T, https://www.rottentomatoes.com/user/id/977068026/, January 23 2018, 
 !!SPOILER ALERT!!<br><br>I am a true Star Wars fan and an open minded one at that. That means even though the prequels were somewhat of a disappointment I can appreciate theme none the less. They serve a purpose. I can say that the latest trilogy does.<br><br>I was so excited for the Force Awakens an like 90% of other Star Wars fans left the cinema thinking I'd just watched A New Hope. For two years I waited with anticipation for the next instalment of the Saga. Leading up to it I hear Ryan Johnson has been given his own Trilogy. How could The Last Jedi be a disappointment if Lucasfilm and Disney are willing to trust its writer and director with something like that?<br><br>So I let the hype die down even though I do like a good atmosphere in the cinema I don't like it too packed.<br><br>The film starts the text scrolls and I can actually feel Goosebumps I AM SO EXCITED.<br><br>So we have out epic space battle required of every Star Wars movie fine. This is followed by the resistance or is it the rebellion (this film doesn't seem to know what its called) jump to light speed only to be tracked through hyperspace and caught up with by the first order. Leia astounded says "They tracked us through hyperspace" of course that's something that must be unheard of? (Cast you mind back to the end of Rogue One and the beginning of A New Hope.) Taintive 5 pursued by the evil Darth Vader on his Star Destroyer moments after it jumped to light speed fleeing the battle over Scarif.<br><br>The main plot follows out Heroes trying to outrun the First Order before they run out of fuel apparently inertia isn't a thing in space!<br><br>Then we have a side mission for Finn and new box ticker Rose who go off to Casino land in search of a code breaker so the tracker which apparently is only installed on a single star destroyer can be turned off only to fail their mission and watch as their fleet of escape pods is destroyer ONE BY ONE.<br><br>Meanwhile also failing their mission is Rey who is trying to get the now hermit Luke Skywalker to re-join the rebellion. She enters a cave heavily shrouded by the dark side of the force looking for answers only to find herself looking back (Degobah?)<br><br>Anyway after a few skype call with Kylo Ren she decides to go and meeting him on snokes star destroyer after a brief moment in the lift insisting Kylo still had good in him they entered Snokes throne room when Snoke subsequently trieds to tempt Rey with the dark side failes and then shows her the fleet of rebels being destroyed followed by being killed by Kylo (ROTJ)<br><br>A small amount of rebels finally get to the ice I men salt planet to hide in their new lair just before TFO plonk their ATAT's 10 miles away (ESB)<br><br>By now I've checked my watch so many times its unreal. The film finally ends as Luke saves the day by projecting his self ten billion miles to give them others enough time to escape from the unescapable cave after that he dies for no reason. <br><br>Last shot some kid staring at the twin suns (ANH)<br><br>End<br><br>In Summary...<br><br>*Its too long<br>*It has pointless sub plots<br>*Too Much box ticking<br>*Too many characters<br>*To much recycling of original stuff<br>*Yet another disappointment<br>*Final decision made on whether to avoid Solo. Avoid.<br><br>That said I hope you like it, 3.0,  Luke S, https://www.rottentomatoes.com/user/id/977068082/, January 22 2018, 
 Rotten Tomatoes has completely frozen the audience review score. It's mathematically impossible to remain at 49%. The average should be in the 30's at this point. This site has proven to be a complete joke and has exposed itself as the scam it really is. THIS MOVIE IS TERRIBLE. No amount of "positive" media coverage or bought off critics can change this fact. TLJ is an abomination to Star Wars and may have irreparably destroyed the franchise. I don't know what's more upsetting: the fact that Rian Johnson wrote such an incoherent atrocious script or that enablers at Disney allowed him to get away with it., 1.0,  Luthien T, https://www.rottentomatoes.com/user/id/977068345/, January 22 2018, 
 How disappointing.<br><br>The entire 2nd act could have been cut it was boring and completely unnecessary especially if the Admiral had *SPOILER* JUST TOLD POE WHAT THE PLAN WAS IN THE FIRST PLACE!! My gf fell asleep and I was struggling.<br><br>The mighty Luke Skywalker has spent the last few years In a massive grump on a deserted island and does NOTHING for almost the entire film.<br><br>Chewbacca is there for comic relief and Princess Leia is Mary Poppins.<br><br>Awful., 1.0,  Charlie H, https://www.rottentomatoes.com/user/id/797625242/, January 22 2018, 
